id	assembly_id	accession	organism	infraspecies	assembly_status	organization	taxid	biosample	coverage	replicon_count	chromosome_count	non_chromosome_replicon_count	contig_count	contig_l50_count	contig_n50_count	scaffold	scaffold_l50_count	scaffold_n50_count	total_length	ungapped_length	genbank_bioproject	wgs_project	submission_date	sequence_release_date	assembly_release_date	id	warning	biosample_id	biosample_accession	biosample_secondary_accession	bioproject_accession	organism	strain	organization	collection_date	geographic_location	latitude	longitude	latitude_and_longitude	host	biovar	description	publication_date	modification_date
214	488888	GCF_000269365.1	Yersinia pestis PY-61 (enterobacteria)	PY-61	Contig	n/a	992162	SAMN02141483	150	0	0	0	510	85	17166	510	85	17166	4735275	4735275	PRJNA64351	AKSV01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	179		2141483	SAMN00704281	SAMN02141483	PRJNA64351	Yersinia pestis PY-61	PY-61	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Trujillo, El Milagro, Sector 9"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-61	2013-05-10	2014-02-25
213	488908	GCF_000268925.1	Yersinia pestis PY-63 (enterobacteria)	PY-63	Contig	n/a	992163	SAMN02141484	200	0	0	0	524	84	17039	524	84	17039	4680474	4680474	PRJNA64353	AKSW01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	180		2141484	SAMN00704282	SAMN02141484	PRJNA64353	Yersinia pestis PY-63	PY-63	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Trujillo, Salaverry, ENAPU"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-63	2013-05-10	2014-02-25
212	488928	GCF_000268945.1	Yersinia pestis PY-64 (enterobacteria)	PY-64	Contig	n/a	992164	SAMN02141485	90	0	0	0	974	174	8502	974	174	8502	4682001	4682001	PRJNA64355	AKSX01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	181		2141485	SAMN00704283	SAMN02141485	PRJNA64355	Yersinia pestis PY-64	PY-64	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Trujillo, Salaverry, ENAPU"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-64	2013-05-10	2014-02-25
211	488948	GCF_000268965.1	Yersinia pestis PY-65 (enterobacteria)	PY-65	Contig	n/a	992165	SAMN02141486	190	0	0	0	498	86	17247	498	86	17247	4641789	4641789	PRJNA64357	AKSY01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	185		2141486	SAMN00704287	SAMN02141486	PRJNA64357	Yersinia pestis PY-65	PY-65	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Trujillo, Salaverry, ENAPU"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-65	2013-05-10	2014-02-25
210	488968	GCF_000269385.1	Yersinia pestis PY-66 (enterobacteria)	PY-66	Contig	n/a	992166	SAMN02141487	190	0	0	0	1315	190	7579	1315	190	7579	4573944	4573944	PRJNA64359	AKSZ01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	182		2141487	SAMN00704284	SAMN02141487	PRJNA64359	Yersinia pestis PY-66	PY-66	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Trujillo, Salaverry, ENAPU"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-66	2013-05-10	2014-02-25
209	488988	GCF_000268985.1	Yersinia pestis PY-71 (enterobacteria)	PY-71	Contig	n/a	992167	SAMN02141488	160	0	0	0	477	82	17462	477	82	17462	4498491	4498491	PRJNA64361	AKTA01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	186		2141488	SAMN00704288	SAMN02141488	PRJNA64361	Yersinia pestis PY-71	PY-71	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-71	2013-05-10	2014-02-25
208	489008	GCF_000269005.1	Yersinia pestis PY-72 (enterobacteria)	PY-72	Contig	n/a	992168	SAMN02141489	200	0	0	0	544	99	14387	544	99	14387	4471609	4471609	PRJNA64363	AKTB01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	187		2141489	SAMN00704289	SAMN02141489	PRJNA64363	Yersinia pestis PY-72	PY-72	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-72	2013-05-10	2014-02-25
207	489028	GCF_000269025.1	Yersinia pestis PY-76 (enterobacteria)	PY-76	Contig	n/a	992169	SAMN02141490	150	0	0	0	462	82	17775	462	82	17775	4498987	4498987	PRJNA64365	AKTC01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	188		2141490	SAMN00704290	SAMN02141490	PRJNA64365	Yersinia pestis PY-76	PY-76	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	cotton rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-76	2013-05-10	2014-02-25
206	489048	GCF_000269405.1	Yersinia pestis PY-88 (enterobacteria)	PY-88	Contig	n/a	992170	SAMN02141491	150	0	0	0	682	113	12258	682	113	12258	4634520	4634520	PRJNA64367	AKTD01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	189		2141491	SAMN00704291	SAMN02141491	PRJNA64367	Yersinia pestis PY-88	PY-88	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Pacasmayo, Guadalupe, Mariscal Castilla"			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-88	2013-05-10	2014-02-25
205	489068	GCF_000269045.1	Yersinia pestis PY-89 (enterobacteria)	PY-89	Contig	n/a	992171	SAMN02141492	170	0	0	0	703	109	13628	703	109	13628	4677447	4677447	PRJNA64369	AKTE01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	190		2141492	SAMN00704292	SAMN02141492	PRJNA64369	Yersinia pestis PY-89	PY-89	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Pacasmayo, Guadalupe, Mariscal Castilla"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-89	2013-05-10	2014-02-25
204	489088	GCF_000269065.1	Yersinia pestis PY-90 (enterobacteria)	PY-90	Contig	n/a	992172	SAMN02141493	120	0	0	0	512	80	18264	512	80	18264	4675930	4675930	PRJNA64371	AKTF01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	191		2141493	SAMN00704293	SAMN02141493	PRJNA64371	Yersinia pestis PY-90	PY-90	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Pacasmayo, Guadalupe, Mariscal Castilla"			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-90	2013-05-10	2014-02-25
203	489108	GCF_000269085.1	Yersinia pestis PY-91 (enterobacteria)	PY-91	Contig	n/a	992173	SAMN02141494	140	0	0	0	543	90	16946	543	90	16946	4675127	4675127	PRJNA64373	AKTG01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	192		2141494	SAMN00704294	SAMN02141494	PRJNA64373	Yersinia pestis PY-91	PY-91	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Chota			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-91	2013-05-10	2014-02-25
202	489128	GCF_000269105.1	Yersinia pestis PY-92 (enterobacteria)	PY-92	Contig	n/a	992174	SAMN02141495	120	0	0	0	545	94	16069	545	94	16069	4762725	4762725	PRJNA64375	AKTH01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	193		2141495	SAMN00704295	SAMN02141495	PRJNA64375	Yersinia pestis PY-92	PY-92	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Chota			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-92	2013-05-10	2014-02-25
201	489148	GCF_000269125.1	Yersinia pestis PY-93 (enterobacteria)	PY-93	Contig	n/a	992175	SAMN02141496	180	0	0	0	487	84	18550	487	84	18550	4770670	4770670	PRJNA64377	AKTI01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	194		2141496	SAMN00706751	SAMN02141496	PRJNA64377	Yersinia pestis PY-93	PY-93	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Chota			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-93	2013-05-10	2014-02-25
200	489168	GCF_000269425.1	Yersinia pestis PY-94 (enterobacteria)	PY-94	Contig	n/a	992176	SAMN02141497	150	0	0	0	585	105	14185	585	105	14185	4644905	4644905	PRJNA64379	AKTJ01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	195		2141497	SAMN00706752	SAMN02141497	PRJNA64379	Yersinia pestis PY-94	PY-94	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Chota			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-94	2013-05-10	2014-02-25
199	489188	GCF_000269445.1	Yersinia pestis PY-95 (enterobacteria)	PY-95	Contig	n/a	992177	SAMN02141498	170	0	0	0	456	74	19472	456	74	19472	4687267	4687267	PRJNA64381	AKTK01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	196		2141498	SAMN00706753	SAMN02141498	PRJNA64381	Yersinia pestis PY-95	PY-95	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Chota			missing	black rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-95	2013-05-10	2014-02-25
198	489208	GCF_000269145.1	Yersinia pestis PY-96 (enterobacteria)	PY-96	Contig	n/a	992178	SAMN02141499	150	0	0	0	580	103	14620	580	103	14620	4706123	4706123	PRJNA64383	AKTL01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	197		2141499	SAMN00706754	SAMN02141499	PRJNA64383	Yersinia pestis PY-96	PY-96	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, Sausal"			missing	dog		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-96	2013-05-10	2014-02-25
197	489228	GCF_000269165.1	Yersinia pestis PY-98 (enterobacteria)	PY-98	Contig	n/a	992179	SAMN02141500	130	0	0	0	520	86	17406	520	86	17406	4780039	4780039	PRJNA64385	AKTM01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	198		2141500	SAMN00706755	SAMN02141500	PRJNA64385	Yersinia pestis PY-98	PY-98	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	Peru:Ascope			missing	Homo sapiens		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-98	2013-05-10	2015-02-10
196	489248	GCF_000269185.1	Yersinia pestis PY-99 (enterobacteria)	PY-99	Contig	n/a	992180	SAMN02141501	160	0	0	0	519	90	16316	519	90	16316	4662275	4662275	PRJNA64387	AKTN01	2012-06-15 0:00	2012-06-15 0:00	2012-06-15 0:00	199		2141501	SAMN00706783	SAMN02141501	PRJNA64387	Yersinia pestis PY-99	PY-99	"University of Maryland School of Medicine, Institute for Genome Sciences"	2010	"Peru:Ascope, Chicama, La Libertad, AA.HH."			missing	Norway rat		MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-99	2013-05-10	2014-02-25
328	88291	GCA_000475135.2	Yersinia pestis S3 (enterobacteria)	S3	Scaffold	"National Centre for Cell Science, Pune - 411007, India"	1330536	SAMN02470613	0	3	0	3	154	35	48953	147	35	48953	4659915	4659915	PRJNA201413	AXDH01	2013-12-19 0:00	2013-12-19 0:00	2013-12-19 0:00	298		2470613	SAMN02470613		PRJNA201413	Yersinia pestis S3	S3	NCBI	2002	India: Shimla				Homo sapiens		Sample from Yersinia pestis S3	2013-12-19	2015-05-18
25	963351	GCF_001972505.1	Yersinia pestis subsp. microtus bv. Talassica (enterobacteria)	SCPM-O-B-4664	Scaffold	SRCAMB	385968	SAMN05521425	49	3	0	3	190	32	48236	175	32	48236	4673139	4673139	PRJNA269675	MIEC01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	465		5521425	SAMN05521425		PRJNA269675	Yersinia pestis subsp. microtus bv. Talassica	SCPM-O-B-4664	SRCAMB	1980	Kyrgyzstan				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Talassica	2016-08-08	2017-10-26
30	963301	GCF_001972395.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6176	Scaffold	SRCAMB	385966	SAMN05521421	49	2	0	2	176	35	48909	157	35	48909	4562336	4562336	PRJNA269675	MIDY01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	461		5521421	SAMN05521421		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6176	SRCAMB	1984	Dagestan				missing	Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-08-08	2017-10-26
257	486831	GCF_001295025.1	Yersinia pestis subsp. microtus bv. Ulegeica (enterobacteria)	SCPM-O-B-6213	Scaffold	SRCAMB	385969	SAMN03861510	48	3	0	3	189	30	52458	173	30	52458	4636905	4636905	PRJNA269675	LIZD01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	380		3861510	SAMN03861510		PRJNA269675	Yersinia pestis subsp. microtus bv. Ulegeica	SCPM-O-B-6213	SRCAMB	1972	"Sailugem, Mongolia"					Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Ulegeica	2015-07-15	2017-10-26
268	486721	GCF_001294805.1	Yersinia pestis subsp. microtus bv. Xilingolensis (enterobacteria)	SCPM-O-B-6216	Scaffold	SRCAMB	1679171	SAMN03839877	35	3	0	3	230	33	44452	211	33	44452	4587862	4587862	PRJNA269675	LIYR01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	368		3839877	SAMN03839877		PRJNA269675	Yersinia pestis subsp. microtus bv. Xilingolensis	SCPM-O-B-6216	SRCAMB	1984	"Zag Baidrag, Mongolia"						Microbe sample from Yersinia pestis subsp. microtus bv. Xilingolensis	2015-07-07	2017-10-26
261	486791	GCF_001294905.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6300	Scaffold	SRCAMB	385966	SAMN03861503	53	2	0	2	202	34	45667	184	34	45667	4559661	4559661	PRJNA269675	LIZC01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	379		3861503	SAMN03861503		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6300	SRCAMB	1971	Azerbaijan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-15	2017-10-26
263	486771	GCF_001294885.1	Yersinia pestis subsp. microtus bv. Hissarica (enterobacteria)	SCPM-O-B-6304	Scaffold	SRCAMB	385965	SAMN03839878	30	3	0	3	209	32	46676	201	32	46676	4531080	4531080	PRJNA269675	LIYS01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	369		3839878	SAMN03839878		PRJNA269675	Yersinia pestis subsp. microtus bv. Hissarica	SCPM-O-B-6304	SRCAMB	1979	Tajikistan/Uzbekistan					Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Hissarica	2015-07-07	2017-10-26
262	486781	GCF_001294915.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6536	Scaffold	SRCAMB	385966	SAMN03861512	59	2	0	2	204	35	44505	188	35	44505	4560069	4560069	PRJNA269675	LIZE01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	381		3861512	SAMN03861512		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6536	SRCAMB	1976	Armenia/Georgia					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-15	2017-10-26
256	486841	GCF_001295055.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6540	Scaffold	SRCAMB	385966	SAMN03861513	28	2	0	2	183	31	48030	168	31	48030	4559559	4559559	PRJNA269675	LIZF01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	382		3861513	SAMN03861513		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6540	SRCAMB	1989	Armenia/Azerbaijan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-15	2017-10-26
292	310621	GCF_000950945.1	Yersinia pestis subsp. microtus bv. Ulegeica (enterobacteria)	SCPM-O-B-6706	Scaffold	SRCAMB	385969	SAMN03256423	25	3	0	3	326	49	31167	304	49	31167	4624800	4624800	PRJNA269675	JYJX01	2015-03-11 0:00	2015-03-11 0:00	2015-03-11 0:00	350		3256423	SAMN03256423		PRJNA269675	Yersinia pestis subsp. microtus bv. Ulegeica	SCPM-O-B-6706	SRCAMB	1986	"Gurvan Saikhan, Mongolia"				missing		Yersinia pestis ssp. microtus bv. ulegeica	2014-12-10	2017-10-26
266	486741	GCF_001294835.1	Yersinia pestis subsp. microtus bv. Ulegeica (enterobacteria)	SCPM-O-B-6706	Scaffold	SRCAMB	385969	SAMN03839870	42	3	0	3	189	30	52523	174	30	52523	4636832	4636832	PRJNA269675	LIYO01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	366		3839870	SAMN03839870		PRJNA269675	Yersinia pestis subsp. microtus bv. Ulegeica	SCPM-O-B-6706	SRCAMB	1986	"Gurvan Saikhan, Mongolia"						Microbe sample from Yersinia pestis subsp. microtus bv. Ulegeica	2015-07-06	2017-10-26
253	486871	GCF_001295105.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6757	Scaffold	SRCAMB	385966	SAMN03861483	35	2	0	2	228	39	41064	212	39	41064	4554747	4554747	PRJNA269675	LIYY01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	375		3861483	SAMN03861483		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6757	SRCAMB	1968	Armenia/Azerbaijan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-15	2017-10-26
267	486731	GCF_001294825.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6904	Scaffold	SRCAMB	385966	SAMN03839871	55	2	0	2	190	35	48670	172	35	48670	4510568	4510568	PRJNA269675	LIYP01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	367		3839871	SAMN03839871		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6904	SRCAMB	1984	Dagestan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-06	2017-10-26
293	310611	GCF_000950935.1	Yersinia pestis subsp. microtus bv. Ulegeica (enterobacteria)	SCPM-O-B-6906	Scaffold	SRCAMB	385969	SAMN03256459	25	3	0	3	477	84	17821	463	84	17821	4523215	4523215	PRJNA269675	JYJW01	2015-03-11 0:00	2015-03-11 0:00	2015-03-11 0:00	351		3256459	SAMN03256459		PRJNA269675	Yersinia pestis subsp. microtus bv. Ulegeica	SCPM-O-B-6906	SRCAMB	1974	"Bukhen Ulsk, Mongolia"				missing		Yersinia pestis ssp. microtus bv. ulegeica	2014-12-10	2017-10-26
264	486761	GCF_001294895.1	Yersinia pestis subsp. microtus bv. Ulegeica (enterobacteria)	SCPM-O-B-6906	Scaffold	SRCAMB	385969	SAMN03893400	31	2	0	2	341	55	27632	327	55	27632	4520537	4520537	PRJNA269675	LIZG01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	383		3893400	SAMN03893400		PRJNA269675	Yersinia pestis subsp. microtus bv. Ulegeica	SCPM-O-B-6906	SRCAMB	1974	"Bukhen Ulsk, Mongolia"						Microbe sample from Yersinia pestis subsp. microtus bv. Ulegeica	2015-07-27	2017-10-26
250	486911	GCF_001295185.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6974	Scaffold	SRCAMB	385966	SAMN03861482	42	2	0	2	270	45	35906	250	45	35906	4522840	4522840	PRJNA269675	LIYX01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	374		3861482	SAMN03861482		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6974	SRCAMB	1967	Armenia/Azerbaijan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-15	2017-10-26
28	963321	GCF_001972415.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6983	Scaffold	SRCAMB	385966	SAMN05521424	45	2	0	2	171	31	51308	155	31	51308	4610749	4610749	PRJNA269675	MIEB01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	464		5521424	SAMN05521424		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6983	SRCAMB	1969	Armenia/Azerbaijan/Georgia				missing	Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-08-08	2017-10-26
254	486861	GCF_001295065.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6984	Scaffold	SRCAMB	385966	SAMN03861484	35	2	0	2	231	41	39033	217	41	39033	4555511	4555511	PRJNA269675	LIYZ01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	376		3861484	SAMN03861484		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6984	SRCAMB	1969	Armenia/Azerbaijan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-15	2017-10-26
255	486851	GCF_001295045.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6990	Scaffold	SRCAMB	385966	SAMN03839880	47	2	0	2	180	30	49859	165	30	49859	4561770	4561770	PRJNA269675	LIYU01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	371		3839880	SAMN03839880		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6990	SRCAMB	1971	"Leninakan, Armenia"					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-07	2017-10-26
29	963311	GCF_001972405.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6992	Scaffold	SRCAMB	385966	SAMN05521423	47	3	0	3	166	34	49673	156	34	49673	4503787	4503787	PRJNA269675	MIEA01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	463		5521423	SAMN05521423		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6992	SRCAMB	1995	Dagestan				missing	Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-08-08	2017-10-26
20	1095501	GCF_002127375.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-6994	Scaffold	SRCAMB	385966	SAMN04992974	240	2	0	2	188	35	48909	172	35	48909	4558616	4558616	PRJNA269675	MTZX01	2017-05-10 0:00	2017-05-10 0:00	2017-05-10 0:00	450		4992974	SAMN04992974		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-6994	SRCAMB	1998	Dagestan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-05-12	2017-10-26
19	1117161	GCF_002165475.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-7005	Scaffold	SRCAMB	385966	SAMN04992971	42	2	0	2	190	34	49753	178	34	49753	4569487	4569487	PRJNA269675	MTZZ01	2017-05-10 0:00	2017-05-10 0:00	2017-05-10 0:00	352		3256461	SAMN03256461	SAMN04992971	PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-7005	SRCAMB	2010	Dagestan				missing	Antiqua	Yersinia pestis ssp. microtus bv. caucasica	2014-12-10	2017-10-26
259	486811	GCF_001294975.1	Yersinia pestis subsp. microtus bv. Talassica (enterobacteria)	SCPM-O-B-7019	Scaffold	SRCAMB	385968	SAMN03861481	52	3	0	3	275	45	36162	253	45	36162	4626244	4626244	PRJNA269675	LIYW01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	373		3861481	SAMN03861481		PRJNA269675	Yersinia pestis subsp. microtus bv. Talassica	SCPM-O-B-7019	SRCAMB	1980	Kyrgyzstan					Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Talassica	2015-07-15	2017-10-26
27	963331	GCF_001972465.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-7037	Scaffold	SRCAMB	385966	SAMN05521420	42	2	0	2	176	35	49674	160	35	49674	4558520	4558520	PRJNA269675	MIDX01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	460		5521420	SAMN05521420		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-7037	SRCAMB	1978	Dagestan				missing	Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-08-08	2017-10-26
31	963291	GCF_001972385.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-7040	Scaffold	SRCAMB	385966	SAMN05521422	43	2	0	2	186	35	48909	167	35	48909	4564996	4564996	PRJNA269675	MIDZ01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	462		5521422	SAMN05521422		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-7040	SRCAMB	1988	Dagestan				missing	Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-08-08	2017-10-26
22	1095481	GCF_002127355.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-7042	Scaffold	SRCAMB	385966	SAMN04993042	94	2	0	2	182	34	50324	170	34	50324	4567750	4567750	PRJNA269675	MTZW01	2017-05-10 0:00	2017-05-10 0:00	2017-05-10 0:00	453		4993042	SAMN04993042		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-7042	SRCAMB	1996	Dagestan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-05-12	2017-10-26
251	486891	GCF_001295145.1	Yersinia pestis subsp. microtus bv. Talassica (enterobacteria)	SCPM-O-B-7074	Scaffold	SRCAMB	385968	SAMN03839879	54	3	0	3	207	36	44430	192	36	44430	4565589	4565589	PRJNA269675	LIYT01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	370		3839879	SAMN03839879		PRJNA269675	Yersinia pestis subsp. microtus bv. Talassica	SCPM-O-B-7074	SRCAMB	1980	Kyrgyzstan					Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Talassica	2015-07-07	2017-10-26
252	486881	GCF_001295115.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-B-7075	Scaffold	SRCAMB	385967	SAMN03861486	35	3	0	3	229	33	46850	213	33	46850	4595298	4595298	PRJNA269675	LIZA01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	377		3861486	SAMN03861486		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-B-7075	SRCAMB	1961	"Russia, Altai Mountains"					Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2015-07-15	2017-10-26
