id	Nucleotide_id	Accession	AccessionVersion	BioSample	BioProject	FirstAccession	LastAccession	Organism	Taxonomy	Definition	Division	Journal	Length	MoleculeType	ReferenceTitle	SeqDataName	Source	Strandedness	Topology	CreateDate	UpdateDate	Comment	AnnotationDate	AnnotationMethod	AnnotationPipeline	AnnotationProvider	AnnotationSoftwarerevision	AssemblyDate	AssemblyMethod	AssemblyName	CDS	CDSCoding	CRISPRArrays	ExpectedFinalVersion	FeaturesAnnotated	Genes	GenesCoding	GenesRNA	GenomeCoverage	GenomeRepresentation	ncRNAs	PseudoGenes	PseudoGenesAmbResidues	PseudoGenesFrameshifted	PseudoGenesIncomplete	PseudoGenesInternalStop	PseudoGenesMultipleProblems	rRNAs	rRNAsComplete	rRNAsPartial	SequencingTechnology	tRNAs
154	428917844	ADSY00000000	ADSY00000000.1	None	PRJNA47685	ADSY01000001	ADSY01001325	Yersinia pestis MGJZ7	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis MGJZ7, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1325	DNA	Direct Submission	WGS	Yersinia pestis MGJZ7	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis MGJZ7 whole genome shotgun (WGS) project has the project accession ADSY00000000. This version of the project (01) has the accession number ADSY01000000, and consists of sequences ADSY01000001-ADSY01001325.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 44X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
155	428916518	ADSX00000000	ADSX00000000.1	None	PRJNA47685	ADSX01000001	ADSX01001016	Yersinia pestis MGJZ6	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis MGJZ6, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1016	DNA	Direct Submission	WGS	Yersinia pestis MGJZ6	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis MGJZ6 whole genome shotgun (WGS) project has the project accession ADSX00000000. This version of the project (01) has the accession number ADSX01000000, and consists of sequences ADSX01000001-ADSX01001016.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 60X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
156	428915501	ADSW00000000	ADSW00000000.1	None	PRJNA47685	ADSW01000001	ADSW01001187	Yersinia pestis MGJZ3	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis MGJZ3, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1187	DNA	Direct Submission	WGS	Yersinia pestis MGJZ3	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis MGJZ3 whole genome shotgun (WGS) project has the project accession ADSW00000000. This version of the project (01) has the accession number ADSW01000000, and consists of sequences ADSW01000001-ADSW01001187.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 80X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
157	428914313	ADSV00000000	ADSV00000000.1	None	PRJNA47685	ADSV01000001	ADSV01001203	Yersinia pestis MGJZ12	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis MGJZ12, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1203	DNA	Direct Submission	WGS	Yersinia pestis MGJZ12	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis MGJZ12 whole genome shotgun (WGS) project has the project accession ADSV00000000. This version of the project (01) has the accession number ADSV01000000, and consists of sequences ADSV01000001-ADSV01001203.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 58X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
158	428913109	ADSU00000000	ADSU00000000.1	None	PRJNA47685	ADSU01000001	ADSU01000859	Yersinia pestis MGJZ11	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis MGJZ11, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	859	DNA	Direct Submission	WGS	Yersinia pestis MGJZ11	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis MGJZ11 whole genome shotgun (WGS) project has the project accession ADSU00000000. This version of the project (01) has the accession number ADSU01000000, and consists of sequences ADSU01000001-ADSU01000859.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 60X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
159	428912249	ADST00000000	ADST00000000.1	None	PRJNA47685	ADST01000001	ADST01001135	Yersinia pestis M0000002	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis M0000002, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1135	DNA	Direct Submission	WGS	Yersinia pestis M0000002	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis M0000002 whole genome shotgun (WGS) project has the project accession ADST00000000. This version of the project (01) has the accession number ADST01000000, and consists of sequences ADST01000001-ADST01001135.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 54X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
160	428911113	ADSS00000000	ADSS00000000.1	None	PRJNA47685	ADSS01000001	ADSS01001264	Yersinia pestis K21985002	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis K21985002, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1264	DNA	Direct Submission	WGS	Yersinia pestis K21985002	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis K21985002 whole genome shotgun (WGS) project has the project accession ADSS00000000. This version of the project (01) has the accession number ADSS01000000, and consists of sequences ADSS01000001-ADSS01001264.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 67X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
161	428909848	ADSR00000000	ADSR00000000.1	None	PRJNA47685	ADSR01000001	ADSR01000910	Yersinia pestis K11973002	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis K11973002, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	910	DNA	Direct Submission	WGS	Yersinia pestis K11973002	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis K11973002 whole genome shotgun (WGS) project has the project accession ADSR00000000. This version of the project (01) has the accession number ADSR01000000, and consists of sequences ADSR01000001-ADSR01000910.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 74X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
162	428908937	ADSQ00000000	ADSQ00000000.1	None	PRJNA47685	ADSQ01000001	ADSQ01001098	Yersinia pestis J1978002	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis J1978002, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1098	DNA	Direct Submission	WGS	Yersinia pestis J1978002	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis J1978002 whole genome shotgun (WGS) project has the project accession ADSQ00000000. This version of the project (01) has the accession number ADSQ01000000, and consists of sequences ADSQ01000001-ADSQ01001098.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 68X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
163	428907838	ADSP00000000	ADSP00000000.1	None	PRJNA47685	ADSP01000001	ADSP01001119	Yersinia pestis J1963002	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis J1963002, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1119	DNA	Direct Submission	WGS	Yersinia pestis J1963002	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis J1963002 whole genome shotgun (WGS) project has the project accession ADSP00000000. This version of the project (01) has the accession number ADSP01000000, and consists of sequences ADSP01000001-ADSP01001119.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 55X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
164	428906718	ADSO00000000	ADSO00000000.1	None	PRJNA47685	ADSO01000001	ADSO01001526	Yersinia pestis I2001001	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis I2001001, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1526	DNA	Direct Submission	WGS	Yersinia pestis I2001001	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis I2001001 whole genome shotgun (WGS) project has the project accession ADSO00000000. This version of the project (01) has the accession number ADSO01000000, and consists of sequences ADSO01000001-ADSO01001526.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 87X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
165	428905191	ADSN00000000	ADSN00000000.1	None	PRJNA47685	ADSN01000001	ADSN01001247	Yersinia pestis I1994006	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis I1994006, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1247	DNA	Direct Submission	WGS	Yersinia pestis I1994006	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis I1994006 whole genome shotgun (WGS) project has the project accession ADSN00000000. This version of the project (01) has the accession number ADSN01000000, and consists of sequences ADSN01000001-ADSN01001247.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 69X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
166	428903943	ADSM00000000	ADSM00000000.1	None	PRJNA47685	ADSM01000001	ADSM01001191	Yersinia pestis I1991001	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis I1991001, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1191	DNA	Direct Submission	WGS	Yersinia pestis I1991001	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis I1991001 whole genome shotgun (WGS) project has the project accession ADSM00000000. This version of the project (01) has the accession number ADSM01000000, and consists of sequences ADSM01000001-ADSM01001191.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 54X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
167	428902751	ADSL00000000	ADSL00000000.1	None	PRJNA47685	ADSL01000001	ADSL01001199	Yersinia pestis I1970005	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis I1970005, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1199	DNA	Direct Submission	WGS	Yersinia pestis I1970005	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis I1970005 whole genome shotgun (WGS) project has the project accession ADSL00000000. This version of the project (01) has the accession number ADSL01000000, and consists of sequences ADSL01000001-ADSL01001199.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 49X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
168	428901551	ADSK00000000	ADSK00000000.1	None	PRJNA47685	ADSK01000001	ADSK01001213	Yersinia pestis I1969003	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis I1969003, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1213	DNA	Direct Submission	WGS	Yersinia pestis I1969003	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis I1969003 whole genome shotgun (WGS) project has the project accession ADSK00000000. This version of the project (01) has the accession number ADSK01000000, and consists of sequences ADSK01000001-ADSK01001213.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 80X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
169	428900337	ADSJ00000000	ADSJ00000000.1	None	PRJNA47685	ADSJ01000001	ADSJ01001222	Yersinia pestis I160001	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis I160001, whole genome shotgun sequencing project	BCT	Submitted (21-APR-2010) BGI, Beishan Industrial Zone, Yantian District, 518083, Shenzhen, China	1222	DNA	Direct Submission	WGS	Yersinia pestis I160001	double	linear	07-DEC-2012	15-NOV-2013	The Yersinia pestis I160001 whole genome shotgun (WGS) project has the project accession ADSJ00000000. This version of the project (01) has the accession number ADSJ01000000, and consists of sequences ADSJ01000001-ADSJ01001222.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Soapdenovo v. 2009.07.14 ; Genome Coverage :: 67X ; Sequencing Technology :: Illumina GA II ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
