id	Assembly_id	AssemblyAccession	BioSampleAccession	BioSampleID	GenbankBioprojectAccession	GenbankID	RefseqBioprojectAccession	RefSeqCategory	RefSeqID	WGSAccession	Infraspecies	Isolate	Organism	SpeciesTaxonomicID	SpeciesName	TaxonomicID	AssemblyName	AssemblyStatus	AssemblyType	AssemblyCoverage	Chromosomes	ContigCount	ContigN50	ContigL50	NonChromosomalReplicons	Replicons	Scaffolds	ScaffoldN50	ScaffoldL50	TotalLength	UngappedLength	SubmitterOrganization	SubmissionDate	ReleaseDate	FTPAssemblyReport	FTPGenbank	FTPRefSeq	FTPStatsReport
102	656118	GCF_000255735.1	SAMN01831184	1831184	PRJNA224116	365418	PRJNA224116	na	656118	AGJS01	BA200901799	None	Yersinia pestis biovar Orientalis str. BA200901799 (enterobacteria)	632	Yersinia pestis	1084226	ASM25573v1	Contig	haploid	32	0	199	38104	42	0	0	199	38104	42	4581111	4581111	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/735/GCF_000255735.1_ASM25573v1/GCF_000255735.1_ASM25573v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/735/GCA_000255735.1_ASM25573v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/735/GCF_000255735.1_ASM25573v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/735/GCF_000255735.1_ASM25573v1/GCF_000255735.1_ASM25573v1_assembly_stats.txt
103	643958	GCF_000324565.1	SAMN02403063	2403063	PRJNA224116	510918	PRJNA224116	na	643958	ADRO01	CMCC96001	None	Yersinia pestis CMCC96001 (enterobacteria)	632	Yersinia pestis	755950	ASM32456v1	Contig	haploid	82	0	907	11645	123	0	0	907	11645	123	4517589	4517589	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/565/GCF_000324565.1_ASM32456v1/GCF_000324565.1_ASM32456v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/324/565/GCA_000324565.1_ASM32456v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/565/GCF_000324565.1_ASM32456v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/565/GCF_000324565.1_ASM32456v1/GCF_000324565.1_ASM32456v1_assembly_stats.txt
104	643938	GCF_000324485.1	SAMN02403059	2403059	PRJNA224116	510838	PRJNA224116	na	643938	ADRK01	CMCC92004	None	Yersinia pestis CMCC92004 (enterobacteria)	632	Yersinia pestis	755946	ASM32448v1	Contig	haploid	45	0	1461	6964	186	0	0	1461	6964	186	4264825	4264825	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/485/GCF_000324485.1_ASM32448v1/GCF_000324485.1_ASM32448v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/324/485/GCA_000324485.1_ASM32448v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/485/GCF_000324485.1_ASM32448v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/485/GCF_000324485.1_ASM32448v1/GCF_000324485.1_ASM32448v1_assembly_stats.txt
105	643918	GCF_000324205.1	SAMN02403045	2403045	PRJNA224116	510558	PRJNA224116	na	643918	ADQW01	CMCC43032	None	Yersinia pestis CMCC43032 (enterobacteria)	632	Yersinia pestis	755926	ASM32420v1	Contig	haploid	82	0	1049	8447	166	0	0	1049	8447	166	4512744	4512744	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/205/GCF_000324205.1_ASM32420v1/GCF_000324205.1_ASM32420v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/324/205/GCA_000324205.1_ASM32420v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/205/GCF_000324205.1_ASM32420v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/205/GCF_000324205.1_ASM32420v1/GCF_000324205.1_ASM32420v1_assembly_stats.txt
106	640961	GCA_001559935.1	SAMN04331740	4331740	PRJNA305705	2875788	None	na	None	LPQY01	KM918	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM155993v1	Contig	haploid	48	0	402	24044	61	0	0	402	24044	61	4552595	4552595	Russian Research Anti-Plague Institute Microbe	2016/02/11 00:00	2016/02/11 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/559/935/GCA_001559935.1_ASM155993v1/GCA_001559935.1_ASM155993v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/559/935/GCA_001559935.1_ASM155993v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/559/935/GCA_001559935.1_ASM155993v1/GCA_001559935.1_ASM155993v1_assembly_stats.txt
107	620938	GCF_000275685.1	SAMN02402990	2402990	PRJNA224116	400078	PRJNA224116	na	620938	AKVQ01	2501	None	Yersinia pestis 2501 (enterobacteria)	632	Yersinia pestis	1194970	ASM27568v1	Scaffold	haploid	120	0	201	48785	33	0	0	185	51011	31	4597322	4593919	BGI	2012/07/09 00:00	2012/07/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/685/GCF_000275685.1_ASM27568v1/GCF_000275685.1_ASM27568v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/275/685/GCA_000275685.1_ASM27568v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/685/GCF_000275685.1_ASM27568v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/685/GCF_000275685.1_ASM27568v1/GCF_000275685.1_ASM27568v1_assembly_stats.txt
108	616491	GCF_001509855.1	SAMN04012736	4012736	PRJNA224116	2783308	PRJNA224116	na	2791678	LIXY01	Yp2126	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM150985v1	Scaffold	haploid	151	0	19	903789	2	3	3	16	903789	2	4817654	4817654	Pacific Northwest National Laboratory	2016/01/10 00:00	2016/01/10 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/855/GCF_001509855.1_ASM150985v1/GCF_001509855.1_ASM150985v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/509/855/GCA_001509855.1_ASM150985v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/855/GCF_001509855.1_ASM150985v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/855/GCF_001509855.1_ASM150985v1/GCF_001509855.1_ASM150985v1_assembly_stats.txt
109	616481	GCF_001509865.1	SAMN04012733	4012733	PRJNA224116	2783298	PRJNA224116	na	2791858	LIXX01	Yp1945	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM150986v1	Scaffold	haploid	195	0	12	798621	3	3	3	9	798621	3	4825865	4825865	Pacific Northwest National Laboratory	2016/01/10 00:00	2016/01/10 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/865/GCF_001509865.1_ASM150986v1/GCF_001509865.1_ASM150986v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/509/865/GCA_001509865.1_ASM150986v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/865/GCF_001509865.1_ASM150986v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/865/GCF_001509865.1_ASM150986v1/GCF_001509865.1_ASM150986v1_assembly_stats.txt
110	613348	GCF_000325485.1	SAMN02403108	2403108	PRJNA224116	511838	PRJNA224116	na	613348	ADTI01	YN663	None	Yersinia pestis YN663 (enterobacteria)	632	Yersinia pestis	755973	ASM32548v1	Contig	haploid	61	0	1285	7632	175	0	0	1285	7632	175	4203251	4203251	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/485/GCF_000325485.1_ASM32548v1/GCF_000325485.1_ASM32548v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/485/GCA_000325485.1_ASM32548v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/485/GCF_000325485.1_ASM32548v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/485/GCF_000325485.1_ASM32548v1/GCF_000325485.1_ASM32548v1_assembly_stats.txt
111	613328	GCF_000325465.1	SAMN02403107	2403107	PRJNA224116	511818	PRJNA224116	na	613328	ADTH01	YN472	None	Yersinia pestis YN472 (enterobacteria)	632	Yersinia pestis	755972	ASM32546v1	Contig	haploid	68	0	1105	7671	178	0	0	1105	7671	178	4525667	4525667	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/465/GCF_000325465.1_ASM32546v1/GCF_000325465.1_ASM32546v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/465/GCA_000325465.1_ASM32546v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/465/GCF_000325465.1_ASM32546v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/465/GCF_000325465.1_ASM32546v1/GCF_000325465.1_ASM32546v1_assembly_stats.txt
112	613308	GCF_000325445.1	SAMN02403106	2403106	PRJNA224116	511798	PRJNA224116	na	613308	ADTG01	YN2588	None	Yersinia pestis YN2588 (enterobacteria)	632	Yersinia pestis	755971	ASM32544v1	Contig	haploid	52	0	1301	7118	188	0	0	1301	7118	188	4307940	4307940	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/445/GCF_000325445.1_ASM32544v1/GCF_000325445.1_ASM32544v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/445/GCA_000325445.1_ASM32544v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/445/GCF_000325445.1_ASM32544v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/445/GCF_000325445.1_ASM32544v1/GCF_000325445.1_ASM32544v1_assembly_stats.txt
113	613288	GCF_000325425.1	SAMN02403105	2403105	PRJNA224116	511778	PRJNA224116	na	613288	ADTF01	YN2551	None	Yersinia pestis YN2551 (enterobacteria)	632	Yersinia pestis	755970	ASM32542v1	Contig	haploid	71	0	880	11011	128	0	0	880	11011	128	4524315	4524315	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/425/GCF_000325425.1_ASM32542v1/GCF_000325425.1_ASM32542v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/425/GCA_000325425.1_ASM32542v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/425/GCF_000325425.1_ASM32542v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/425/GCF_000325425.1_ASM32542v1/GCF_000325425.1_ASM32542v1_assembly_stats.txt
114	613268	GCF_000325405.1	SAMN02403104	2403104	PRJNA224116	511758	PRJNA224116	na	613268	ADTE01	YN2179	None	Yersinia pestis YN2179 (enterobacteria)	632	Yersinia pestis	755969	ASM32540v1	Contig	haploid	35	0	1605	5991	219	0	0	1605	5991	219	4307368	4307368	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/405/GCF_000325405.1_ASM32540v1/GCF_000325405.1_ASM32540v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/405/GCA_000325405.1_ASM32540v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/405/GCF_000325405.1_ASM32540v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/405/GCF_000325405.1_ASM32540v1/GCF_000325405.1_ASM32540v1_assembly_stats.txt
115	613248	GCF_000325385.1	SAMN02403103	2403103	PRJNA224116	511738	PRJNA224116	na	613248	ADTD01	YN1683	None	Yersinia pestis YN1683 (enterobacteria)	632	Yersinia pestis	755968	ASM32538v1	Contig	haploid	32	0	1897	5041	254	0	0	1897	5041	254	4302115	4302115	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/385/GCF_000325385.1_ASM32538v1/GCF_000325385.1_ASM32538v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/385/GCA_000325385.1_ASM32538v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/385/GCF_000325385.1_ASM32538v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/385/GCF_000325385.1_ASM32538v1/GCF_000325385.1_ASM32538v1_assembly_stats.txt
116	613228	GCF_000325365.1	SAMN02403102	2403102	PRJNA224116	511718	PRJNA224116	na	613228	ADTC01	YN1065	None	Yersinia pestis YN1065 (enterobacteria)	632	Yersinia pestis	755967	ASM32536v1	Contig	haploid	57	0	1395	7168	187	0	0	1395	7168	187	4472301	4472301	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/365/GCF_000325365.1_ASM32536v1/GCF_000325365.1_ASM32536v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/365/GCA_000325365.1_ASM32536v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/365/GCF_000325365.1_ASM32536v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/365/GCF_000325365.1_ASM32536v1/GCF_000325365.1_ASM32536v1_assembly_stats.txt
117	613208	GCF_000325345.1	SAMN02403101	2403101	PRJNA224116	511698	PRJNA224116	na	613208	ADTB01	SHAN12	None	Yersinia pestis SHAN12 (enterobacteria)	632	Yersinia pestis	755966	ASM32534v1	Contig	haploid	43	0	1362	7147	187	0	0	1362	7147	187	4371391	4371391	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/345/GCF_000325345.1_ASM32534v1/GCF_000325345.1_ASM32534v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/345/GCA_000325345.1_ASM32534v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/345/GCF_000325345.1_ASM32534v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/345/GCF_000325345.1_ASM32534v1/GCF_000325345.1_ASM32534v1_assembly_stats.txt
118	613188	GCF_000325325.1	SAMN02403100	2403100	PRJNA224116	511678	PRJNA224116	na	613188	ADTA01	SHAN11	None	Yersinia pestis SHAN11 (enterobacteria)	632	Yersinia pestis	755965	ASM32532v1	Contig	haploid	56	0	1173	8082	169	0	0	1173	8082	169	4384465	4384465	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/325/GCF_000325325.1_ASM32532v1/GCF_000325325.1_ASM32532v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/325/GCA_000325325.1_ASM32532v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/325/GCF_000325325.1_ASM32532v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/325/GCF_000325325.1_ASM32532v1/GCF_000325325.1_ASM32532v1_assembly_stats.txt
119	613168	GCF_000325305.1	SAMN02403099	2403099	PRJNA224116	511658	PRJNA224116	na	613168	ADSZ01	MGJZ9	None	Yersinia pestis MGJZ9 (enterobacteria)	632	Yersinia pestis	755964	ASM32530v1	Contig	haploid	59	0	1082	8925	156	0	0	1082	8925	156	4474930	4474930	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/305/GCF_000325305.1_ASM32530v1/GCF_000325305.1_ASM32530v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/305/GCA_000325305.1_ASM32530v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/305/GCF_000325305.1_ASM32530v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/305/GCF_000325305.1_ASM32530v1/GCF_000325305.1_ASM32530v1_assembly_stats.txt
120	613148	GCF_000325285.1	SAMN02403098	2403098	PRJNA224116	511638	PRJNA224116	na	613148	ADSY01	MGJZ7	None	Yersinia pestis MGJZ7 (enterobacteria)	632	Yersinia pestis	755963	ASM32528v1	Contig	haploid	44	0	1325	7356	180	0	0	1325	7356	180	4365909	4365909	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/285/GCF_000325285.1_ASM32528v1/GCF_000325285.1_ASM32528v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/285/GCA_000325285.1_ASM32528v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/285/GCF_000325285.1_ASM32528v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/285/GCF_000325285.1_ASM32528v1/GCF_000325285.1_ASM32528v1_assembly_stats.txt
121	613128	GCF_000325265.1	SAMN02403097	2403097	PRJNA224116	511618	PRJNA224116	na	613128	ADSX01	MGJZ6	None	Yersinia pestis MGJZ6 (enterobacteria)	632	Yersinia pestis	755962	ASM32526v1	Contig	haploid	60	0	1016	9785	140	0	0	1016	9785	140	4368072	4368072	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/265/GCF_000325265.1_ASM32526v1/GCF_000325265.1_ASM32526v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/265/GCA_000325265.1_ASM32526v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/265/GCF_000325265.1_ASM32526v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/265/GCF_000325265.1_ASM32526v1/GCF_000325265.1_ASM32526v1_assembly_stats.txt
122	613108	GCF_000325245.1	SAMN02403096	2403096	PRJNA224116	511598	PRJNA224116	na	613108	ADSW01	MGJZ3	None	Yersinia pestis MGJZ3 (enterobacteria)	632	Yersinia pestis	755961	ASM32524v1	Contig	haploid	80	0	1187	7265	189	0	0	1187	7265	189	4453871	4453871	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/245/GCF_000325245.1_ASM32524v1/GCF_000325245.1_ASM32524v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/245/GCA_000325245.1_ASM32524v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/245/GCF_000325245.1_ASM32524v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/245/GCF_000325245.1_ASM32524v1/GCF_000325245.1_ASM32524v1_assembly_stats.txt
123	613088	GCF_000325225.1	SAMN02403095	2403095	PRJNA224116	511578	PRJNA224116	na	613088	ADSV01	MGJZ12	None	Yersinia pestis MGJZ12 (enterobacteria)	632	Yersinia pestis	755960	ASM32522v1	Contig	haploid	58	0	1203	8898	153	0	0	1203	8898	153	4438965	4438965	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/225/GCF_000325225.1_ASM32522v1/GCF_000325225.1_ASM32522v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/225/GCA_000325225.1_ASM32522v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/225/GCF_000325225.1_ASM32522v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/225/GCF_000325225.1_ASM32522v1/GCF_000325225.1_ASM32522v1_assembly_stats.txt
124	613068	GCF_000325205.1	SAMN02403094	2403094	PRJNA224116	511558	PRJNA224116	na	613068	ADSU01	MGJZ11	None	Yersinia pestis MGJZ11 (enterobacteria)	632	Yersinia pestis	755959	ASM32520v1	Contig	haploid	60	0	859	11382	124	0	0	859	11382	124	4516720	4516720	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/205/GCF_000325205.1_ASM32520v1/GCF_000325205.1_ASM32520v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/205/GCA_000325205.1_ASM32520v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/205/GCF_000325205.1_ASM32520v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/205/GCF_000325205.1_ASM32520v1/GCF_000325205.1_ASM32520v1_assembly_stats.txt
125	613048	GCF_000325185.1	SAMN02403093	2403093	PRJNA224116	511538	PRJNA224116	na	613048	ADST01	M0000002	None	Yersinia pestis M0000002 (enterobacteria)	632	Yersinia pestis	755897	ASM32518v1	Contig	haploid	54	0	1135	9140	151	0	0	1135	9140	151	4441674	4441674	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/185/GCF_000325185.1_ASM32518v1/GCF_000325185.1_ASM32518v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/185/GCA_000325185.1_ASM32518v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/185/GCF_000325185.1_ASM32518v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/185/GCF_000325185.1_ASM32518v1/GCF_000325185.1_ASM32518v1_assembly_stats.txt
126	613028	GCF_000325165.1	SAMN02403092	2403092	PRJNA224116	511518	PRJNA224116	na	613028	ADSS01	K21985002	None	Yersinia pestis K21985002 (enterobacteria)	632	Yersinia pestis	755927	ASM32516v1	Contig	haploid	67	0	1264	7167	184	0	0	1264	7167	184	4399142	4399142	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/165/GCF_000325165.1_ASM32516v1/GCF_000325165.1_ASM32516v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/165/GCA_000325165.1_ASM32516v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/165/GCF_000325165.1_ASM32516v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/165/GCF_000325165.1_ASM32516v1/GCF_000325165.1_ASM32516v1_assembly_stats.txt
127	613008	GCF_000325145.1	SAMN02403091	2403091	PRJNA224116	511498	PRJNA224116	na	613008	ADSR01	K11973002	None	Yersinia pestis K11973002 (enterobacteria)	632	Yersinia pestis	755928	ASM32514v1	Contig	haploid	74	0	910	10802	127	0	0	910	10802	127	4383307	4383307	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/145/GCF_000325145.1_ASM32514v1/GCF_000325145.1_ASM32514v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/145/GCA_000325145.1_ASM32514v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/145/GCF_000325145.1_ASM32514v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/145/GCF_000325145.1_ASM32514v1/GCF_000325145.1_ASM32514v1_assembly_stats.txt
128	612988	GCF_000325125.1	SAMN02403090	2403090	PRJNA224116	511478	PRJNA224116	na	612988	ADSQ01	J1978002	None	Yersinia pestis J1978002 (enterobacteria)	632	Yersinia pestis	755912	ASM32512v1	Contig	haploid	68	0	1098	7722	181	0	0	1098	7722	181	4532297	4532297	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/125/GCF_000325125.1_ASM32512v1/GCF_000325125.1_ASM32512v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/125/GCA_000325125.1_ASM32512v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/125/GCF_000325125.1_ASM32512v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/125/GCF_000325125.1_ASM32512v1/GCF_000325125.1_ASM32512v1_assembly_stats.txt
129	612968	GCF_000325105.1	SAMN02403089	2403089	PRJNA224116	511458	PRJNA224116	na	612968	ADSP01	J1963002	None	Yersinia pestis J1963002 (enterobacteria)	632	Yersinia pestis	755936	ASM32510v1	Contig	haploid	55	0	1119	9000	153	0	0	1119	9000	153	4434765	4434765	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/105/GCF_000325105.1_ASM32510v1/GCF_000325105.1_ASM32510v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/105/GCA_000325105.1_ASM32510v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/105/GCF_000325105.1_ASM32510v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/105/GCF_000325105.1_ASM32510v1/GCF_000325105.1_ASM32510v1_assembly_stats.txt
130	612948	GCF_000325085.1	SAMN02403088	2403088	PRJNA224116	511438	PRJNA224116	na	612948	ADSO01	I2001001	None	Yersinia pestis I2001001 (enterobacteria)	632	Yersinia pestis	755916	ASM32508v1	Contig	haploid	87	0	1526	5109	256	0	0	1526	5109	256	4509469	4509469	Beijing Genomics Institute	2012/12/07 00:00	2012/12/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/085/GCF_000325085.1_ASM32508v1/GCF_000325085.1_ASM32508v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/085/GCA_000325085.1_ASM32508v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/085/GCF_000325085.1_ASM32508v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/085/GCF_000325085.1_ASM32508v1/GCF_000325085.1_ASM32508v1_assembly_stats.txt
